solvability,accuracy,appropriateness,topic,addition,subtraction,multiplication,division,fractions,decimals,no_ops,total_ops,good,question,solution,answer,gpt35,gpt4,llama,llema,mammoth,mathwell,fkgl,ndc,question_length,solution_length
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1,Wonder Woman has 2000 lassos. 70% of them are golden. 20% of the golden lassos are 100 feet long. How many 100-foot-long golden lassos does Wonder Woman have?,"def solution():
    #Wonder Woman has 2000 lassos
    lassos = 2000
    #70% of them are golden
    golden_lassos = 0.7 * lassos
    #20% of the golden lassos are 100 feet long
    long_golden_lassos = 0.2 * golden_lassos
    #The answer is
    result = int(long_golden_lassos)
    return result",280.0,0,0,0,0,0,1,3.7,6.8,59,119
1,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1,Barbie has 100 pink outfits. She has 20 more blue outfits than pink outfits. She has 50% more green outfits than blue outfits. How many outfits does Barbie have in total?,"def solution():
    #Barbie has 100 pink outfits
    pink_outfits = 100
    #She has 20 more blue outfits than pink outfits
    blue_outfits = pink_outfits + 20
    #She has 50% more green outfits than blue outfits
    green_outfits = blue_outfits + blue_outfits * 0.5
    #The answer is
    result = pink_outfits + blue_outfits + green_outfits
    return result",400.0,0,0,0,0,0,1,2.8,7.08,60,144
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1,"Steve, the main character in Minecraft, is in the Nether. He has 100 health points. 20% of his health points are lost in the first 5 minutes. 30% of his health points are lost in the second 5 minutes. How many health points does he have left?","def solution():
    #Steve has 100 health points
    health_points = 100
    #20% of his health points are lost in the first 5 minutes
    health_points_lost_first_5_minutes = health_points * 0.20
    #30% of his health points are lost in the second 5 minutes
    health_points_lost_second_5_minutes = health_points * 0.30
    #The answer is
    result = health_points - health_points_lost_first_5_minutes - health_points_lost_second_5_minutes
    return result",50.0,0,0,0,0,0,1,1.1,7.8,67,153
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1,Captain Marvel is 1.83 m tall. 1 m is 3.281 ft. How many feet is Captain Marvel tall?,"def solution():
    #Captain Marvel is 1.83 m tall
    captain_marvel_height_in_meters = 1.83
    #1 m is 3.281 ft
    meter_to_foot = 3.281
    #The answer is
    result = captain_marvel_height_in_meters * meter_to_foot
    return result",6.004230000000001,0,0,0,0,0,1,0.3,10.0,32,95
1,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1,"A Minecraft player has 12000 experience points. 20% of the experience points are from fighting zombies, 30% are from fighting creepers, and the rest are from fighting skeletons. How many experience points are from fighting skeletons?","def solution():
    #A Minecraft player has 12000 experience points
    experience_points = 12000
    #20% of the experience points are from fighting zombies
    experience_points_zombies = (20 / 100) * experience_points
    #30% are from fighting creepers
    experience_points_creepers = (30 / 100) * experience_points
    #The rest are from fighting skeletons
    experience_points_skeletons = experience_points - experience_points_zombies - experience_points_creepers
    #The answer is
    result = experience_points_skeletons
    return result",6000.0,0,0,0,0,0,1,6.8,8.62,62,167
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1,Steph Curry is 6 feet 2 inches tall. 1 inch is 2.54 cm. How many centimeters is he tall?,"def solution():
    #Steph Curry is 6 feet 2 inches tall
    feet_tall = 6
    inches_tall = 2
    #1 foot is 30.48 cm and 1 inch is 2.54 cm
    foot_to_cm = 30.48
    inch_to_cm = 2.54
    #The answer is
    result = (feet_tall * foot_to_cm) + (inches_tall * inch_to_cm)
    return result",187.96,0,0,0,0,0,1,1.0,10.6,34,132
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1,200 cats are in a cat park. 100 more cats show up at the cat park. 25% of the cats at the cat park are meowing. How many cats are meowing?,"def solution():
    #200 cats are in a cat park
    cats_initial = 200
    #100 more cats show up
    cats_showed_up = 100
    #25% of the cats at the cat park are meowing
    meowing_cats_percentage = 0.25
    #The answer is
    result = (cats_initial + cats_showed_up) * meowing_cats_percentage
    return result",75.0,0,0,0,0,0,1,0.4,6.57,53,126
1,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1,"Wonder Woman has 100 lassos. 
She uses 20% of them to capture bad guys. 
She then buys 50 more lassos. 
How many lassos does she have now?","def solution():
    #Wonder Woman has 100 lassos
    lassos_initial = 100
    #She uses 20% of them to capture bad guys
    lassos_used = 0.20 * lassos_initial
    #She then buys 50 more lassos
    lassos_bought = 50
    #The answer is
    result = lassos_initial - lassos_used + lassos_bought
    return result",130.0,0,0,0,0,0,1,2.4,8.65,53,122
1,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1,The soccer team has 200 fans. 1/4 of the fans are from the United States. 1/5 of the fans are from the United Kingdom. 1/8 of the fans are from Germany. 1/10 of the fans are from France. The rest of the fans are from other countries. How many of the fans are from other countries?,"def solution():
    #Total fans
    total_fans = 200
    #Fans from the US
    fans_us = total_fans / 4
    #Fans from the UK
    fans_uk = total_fans / 5
    #Fans from Germany
    fans_germany = total_fans / 8
    #Fans from France
    fans_france = total_fans / 10
    #Fans from other countries. The answer is
    fans_other = total_fans - fans_us - fans_uk - fans_germany - fans_france
    return fans_other",65.0,0,0,0,0,0,1,1.7,7.13,81,153
1,1.0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,"The Power Rangers are 5 in number. 2 of them are 18 years old, 1 of them is 16 years old, and 2 of them are 14 years old. How old is the average Power Ranger?","def solution():
    #Total number of Power Rangers
    total_rangers = 5
    #Number of 18-year-old Power Rangers
    rangers_18 = 2
    #Number of 16-year-old Power Rangers
    rangers_16 = 1
    #Number of 14-year-old Power Rangers
    rangers_14 = 2
    #The answer is
    result = (rangers_18 * 18 + rangers_16 * 16 + rangers_14 * 14) / total_rangers
    return result",16.0,0,0,0,0,0,1,2.1,8.62,54,147
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"In the 1995 ""Spiderman: The Animated Series"", Spiderman had to web-sling 1200 feet to get to the top of the Empire State Building. He can web-sling 300 feet per minute. How many minutes does it take him to get to the top of the Empire State Building?","def solution():
    #Spiderman had to web-sling 1200 feet to get to the top of the Empire State Building
    spiderman_web_sling_feet = 1200
    #He can web-sling 300 feet per minute
    spiderman_web_sling_speed = 300
    #The answer is
    time = spiderman_web_sling_feet / spiderman_web_sling_speed
    return time",4.0,0,0,0,0,0,1,5.9,7.44,76,120
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,Serena Williams has 23 Grand Slam titles.  She is 4 Grand Slam titles away from the all-time record.  She wins 1 Grand Slam title a year.  How many years will it take for her to break the all-time record?,"def solution():
    #Serena Williams's current Grand Slam titles
    williams_grand_slam_titles = 23
    #Grand Slam titles away from the all-time record
    away_from_record = 4
    #Grand Slam titles per year
    per_year = 1

    #years to break the all-time record
    years_to_break_record = away_from_record / per_year

    return years_to_break_record",4.0,0,0,0,0,0,1,2.4,7.36,59,119
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,Superman can punch 100 times in 30 seconds. How many times can he punch in 2 minutes?,"def solution():
    #Superman can punch 100 times in 30 seconds
    punches_per_30_seconds = 100
    #2 minutes is 120 seconds
    seconds_2_minutes = 120
    #The answer is
    result = (punches_per_30_seconds / 30) * seconds_2_minutes
    return result",400.0,0,0,0,0,0,1,1.9,10.56,29,100
1,1.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0,"Thor, the God of Thunder, is 6000 years old. 1000 years ago, he was 1/6 of his current age. 2000 years ago, he was 1/3 of his age 1000 years ago. How old was Thor 2000 years ago?","def solution():
    #Thor is 6000 years old
    thor_age = 6000
    #1000 years ago, he was 1/6 of his current age
    thor_age_1000_years_ago = thor_age / 6
    #2000 years ago, he was 1/3 of his age 1000 years ago
    thor_age_2000_years_ago = thor_age_1000_years_ago / 3
    return thor_age_2000_years_ago",333.3333333333333,0,0,0,0,0,1,1.1,7.85,74,144
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,How many scoops of ice cream are in 300 mL of ice cream if each scoop is 100 mL?,"def solution():
    #300 mL of ice cream
    ice_cream_300ml = 300
    #Each scoop is 100 mL
    scoop_100ml = 100
    #The answer is
    result = ice_cream_300ml / scoop_100ml
    return result",3.0,0,0,0,0,0,1,3.6,8.73,34,90
1,1.0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,"There are 4 Ninja Turtles. 2 of them are 15 years old, and the other 2 are 17 years old. What is the average age of the Ninja Turtles?","def solution():
    #2 of the Ninja Turtles are 15 years old
    turtles_15 = 2
    #The other 2 are 17 years old
    turtles_17 = 2
    #The average age is
    result = (turtles_15 * 15 + turtles_17 * 17) / 4
    return result",16.0,0,0,0,0,0,1,2.4,8.47,47,97
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,"Wonder Woman can lasso 20 bad guys in 10 minutes. 
How many bad guys can she lasso in 2 hours?","def solution():
    #Wonder Woman can lasso 20 bad guys in 10 minutes
    bad_guys_10_minutes = 20
    #2 hours is 120 minutes
    minutes_2_hours = 120
    #The answer is
    result = (bad_guys_10_minutes / 10) * minutes_2_hours
    return result",240.0,0,0,0,0,0,1,3.7,9.66,32,100
1,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,"Captain America can punch 10 HYDRA agents in 5 minutes. 
How many HYDRA agents can he punch in 20 minutes?","def solution():
    #Captain America can punch 10 HYDRA agents in 5 minutes
    punch_per_5_minutes = 10
    #20 minutes is 4 times 5 minutes
    punch_20_minutes = (punch_per_5_minutes * 4)
    return punch_20_minutes",40.0,0,0,0,0,0,1,4.8,8.87,38,89
1,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,"Serena Williams has 24 Grand Slam titles. 
She has 6 more than twice as many Grand Slam titles as Naomi Osaka. 
How many Grand Slam titles does Naomi Osaka have?","def solution():
    #Serena Williams has 24 Grand Slam titles
    serena_titles = 24
    #She has 6 more than twice as many Grand Slam titles as Naomi Osaka
    naomi_titles = (serena_titles - 6) / 2
    #The answer is
    result = naomi_titles
    return result",9.0,0,0,0,0,0,1,4.8,7.82,49,90
1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,"Thor, the God of Thunder, is 6'3"" tall.  He is 300% taller than his brother Loki.  How tall is Loki?","def solution():
    #Thor is 6'3"" tall
    thor_height = 6.3
    #He is 300% taller than his brother Loki
    loki_height = thor_height / 3
    #The answer is
    result = loki_height
    return result",2.1,0,0,0,0,0,1,1.2,7.92,40,74
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,A car is traveling at 60 miles per hour. It is 120 miles from its destination. How many hours will it take to get there?,"def solution():
    # car is traveling at 60 miles per hour
    speed = 60
    # it is 120 miles from its destination
    distance = 120
    # the answer is
    result = distance / speed
    return result",2.0,0,0,0,0,0,1,1.8,8.47,35,63
1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1,"3000 people lined up to get ice cream. 1/4 of them got a scoop of chocolate, 1/5 of them got a scoop of vanilla, and 1/6 of them got a scoop of strawberry. How many people got a scoop of ice cream that was not chocolate, vanilla, or strawberry?","def solution():
    #3000 people lined up to get ice cream
    people = 3000
    #1/4 of them got a scoop of chocolate
    chocolate = people / 4
    #1/5 of them got a scoop of vanilla
    vanilla = people / 5
    #1/6 of them got a scoop of strawberry
    strawberry = people / 6
    #The answer is
    result = people - chocolate - vanilla - strawberry
    return result",1150.0,0,0,0,0,0,1,4.9,7.02,87,131
1,1.0,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0,"A cat has 9 lives. 
A kitten has 1/3 as many lives as a cat. 
How many lives does a cat and 3 kittens have in total?","def solution():
    #A cat has 9 lives
    cat_lives = 9
    #A kitten has 1/3 as many lives as a cat
    kitten_lives = cat_lives / 3
    #3 kittens have
    kittens_3_lives = 3 * kitten_lives
    #The answer is
    result = cat_lives + kittens_3_lives
    return result",18.0,0,0,0,0,0,1,0.9,7.01,43,108
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Patrick Mahomes has 20000 yards. He gains 10000 more yards in the 2020 season. He gains 15000 in the 2021 season. How many yards does he have now?,"def solution():
    #Patrick Mahomes started with 20000 yards
    yards_initial = 20000
    #He gained 10000 in the 2020 season
    yards_2020 = 10000
    #He gained 15000 in the 2021 season
    yards_2021 = 15000
    #The answer is
    result = yards_initial + yards_2020 + yards_2021
    return result",45000.0,0,0,0,0,0,1,0.1,9.06,60,133
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Batman has 100 batarangs. 20 of them are in his utility belt, 30 of them are in his cape, and the rest are in his Batmobile. How many batarangs are in his Batmobile?","def solution():
    #Batman has 100 batarangs
    batarangs_total = 100
    #20 of them are in his utility belt
    batarangs_utility_belt = 20
    #30 of them are in his cape
    batarangs_cape = 30
    #The answer is
    batarangs_batmobile = batarangs_total - batarangs_utility_belt - batarangs_cape
    return batarangs_batmobile",50.0,0,0,0,0,0,1,2.9,7.53,55,126
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"A candy store has 125 lollipops. 25 of the lollipops are sour, 50 are sweet, and the rest are spicy. How many spicy lollipops are there?","def solution():
    #The candy store has 125 lollipops
    lollipops = 125
    #25 of the lollipops are sour
    sour_lollipops = 25
    #50 are sweet
    sweet_lollipops = 50
    #The rest are spicy. The answer is
    spicy_lollipops = lollipops - sour_lollipops - sweet_lollipops
    return spicy_lollipops",50.0,0,0,0,0,0,1,2.0,7.1,52,128
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"There are 300 dogs in a dog park. 200 of the dogs are large, 60 of the dogs are medium, and 40 of the dogs are small. How many large and small dogs are there?","def solution():
    #There are 300 dogs in a dog park
    dogs_total = 300
    #200 of the dogs are large
    dogs_large = 200
    #60 of the dogs are medium
    dogs_medium = 60
    #40 of the dogs are small
    dogs_small = 40
    #The answer is
    result = dogs_large + dogs_small
    return result",240.0,0,0,0,0,0,1,0.8,6.92,51,108
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Serena Williams has 23 Grand Slam titles. 

Venus Williams has 7. 

How many more Grand Slam titles does Serena have than Venus?","def solution():
    #Serena has
    serena_titles = 23
    #Venus has
    venus_titles = 7
    #The answer is
    result = serena_titles - venus_titles
    return result",16.0,0,0,0,0,0,1,2.6,8.3,42,63
1,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,"A cat has 9 lives. 
If a cat loses 3 lives, how many lives does it have left?","def solution():
    #A cat has 9 lives
    lives_initial = 9
    #It loses 3 lives
    lives_lost = 3
    #The answer is
    result = lives_initial - lives_lost
    return result",6.0,0,0,0,0,0,1,0.9,6.71,27,59
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"A Minecraft player has 1000 experience points. 
They use 500 experience points to enchant their sword. 
They then use 200 more experience points to enchant their armor. 
How many experience points do they have left?","def solution():
    # The player started with 1000 experience points
    experience_points_initial = 1000
    # They used 500 experience points to enchant their sword
    experience_points_sword = 500
    # They used 200 more experience points to enchant their armor
    experience_points_armor = 200
    # The answer is
    result = experience_points_initial - experience_points_sword - experience_points_armor
    return result",300.0,0,0,0,0,0,1,5.5,7.68,60,124
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Wonder Woman is in a battle. She has 2000 beads. 1000 of the beads are in her lasso. 500 of the beads are in her tiara. 250 of the beads are in her bracelets. How many beads are left?,"def solution():
    #Wonder Woman has 2000 beads
    beads_total = 2000
    #1000 of the beads are in her lasso
    beads_in_lasso = 1000
    #500 of the beads are in her tiara
    beads_in_tiara = 500
    #250 of the beads are in her bracelets
    beads_in_bracelets = 250
    #The answer is
    result = beads_total - beads_in_lasso - beads_in_tiara - beads_in_bracelets
    return result",250.0,0,0,0,0,0,1,-0.2,7.2,69,162
